date,symbol,mom,value
2026-06-05,600009.SH,-0.9420912414179574,0.7062350601366643
2026-06-05,600010.SH,-0.855375383832596,-0.14993899834888477
2026-06-05,600011.SH,-0.5041712293409636,-1.7100111061522156
2026-06-05,600012.SH,0.2922680824953417,-0.37134851689085024
2026-06-05,600013.SH,-0.20531142710368377,-0.678738318216024
2026-06-05,600014.SH,0.21445394544308127,0.6368407461302101
2026-06-05,600015.SH,0.2967393780454473,2.2577305324275314
2026-06-05,600016.SH,-0.2987735866784475,0.21693048795465586
2026-06-05,600017.SH,-0.040173941602943734,-0.7793111280321169
2026-06-05,600018.SH,0.20659237721603418,-1.1705515303032201
2026-06-05,600019.SH,-0.08396970353317602,-0.05609428076827262
2026-06-08,600000.SH,0.16384119233310074,-0.6499561948012956
2026-06-08,600001.SH,-1.67135248657008,-0.9771454371346897
2026-06-08,600002.SH,-0.382867148766769,0.8534376527146189
2026-06-08,600003.SH,0.9837549084000277,-0.5181696890906662
2026-06-08,600004.SH,-1.2517438155744967,1.4983016830648794
2026-06-08,600005.SH,1.072227544934612,-0.7798393641463933
2026-06-08,600006.SH,0.3372378158484627,0.38650199362583243
2026-06-08,600007.SH,-1.0439509249842558,-0.22728300655720315
2026-06-08,600008.SH,-0.5015972714256735,-0.7540218091263632
2026-06-08,600009.SH,-0.4590656767054133,0.5876750425777528
2026-06-08,600010.SH,-0.04951933794250218,-0.15498257307480726
2026-06-08,600011.SH,-0.5361439659430923,0.6032105807136467
2026-06-08,600012.SH,-0.8272879008045365,-0.047291507216996057
2026-06-08,600013.SH,-0.30458770251481737,-1.0858162553014383
2026-06-08,600014.SH,-1.026889738609049,-0.10206924318890695
2026-06-08,600015.SH,-1.289526572643077,0.05195516951614051
2026-06-08,600016.SH,-0.04817648250735862,0.9584629538811972
2026-06-08,600017.SH,0.8828742255545683,-0.9062690073351785
2026-06-08,600018.SH,-1.529371705117365,-0.03932985326730542
2026-06-08,600019.SH,0.0035081514639604466,-1.721878730230039
2026-06-09,600000.SH,-0.2854158272158405,-0.607621275254437
2026-06-09,600001.SH,-1.5062791006395633,-0.7424338157462491
2026-06-09,600002.SH,-0.9772578504980973,-0.05865015192214237
2026-06-09,600003.SH,1.3858391630461182,-1.0433044311523152
2026-06-09,600004.SH,0.8205786858900587,0.6061067511550176
2026-06-09,600005.SH,-0.40166815215067564,-0.10391554918407729
2026-06-09,600006.SH,-0.8701723702042559,0.25000830685995257
2026-06-09,600007.SH,-1.893807136511814,-0.18294003597067152
2026-06-09,600008.SH,-0.3936567119009843,-0.7272544472524123
2026-06-09,600009.SH,-0.030903252586298,-0.9479595597488518
2026-06-09,600010.SH,-0.08405435783448403,-0.23727600432454096
2026-06-09,600011.SH,-0.0937919279761702,-0.5487603374278119
2026-06-09,600012.SH,-1.121809627226926,0.23390133320957562
2026-06-09,600013.SH,-0.06627388536561797,-0.004431703197639366
2026-06-09,600014.SH,-0.038673379535105926,-1.3623067479227293
2026-06-09,600015.SH,1.2905620378031775,0.06712129942835174
2026-06-09,600016.SH,1.8667334543523622,-1.3428604171407572
2026-06-09,600017.SH,-0.13698902691779163,-0.6164776255192805
2026-06-09,600018.SH,-0.7663059511758866,-0.2943536092178474
2026-06-09,600019.SH,-0.06498212976196366,-2.075273277911311
2026-06-10,600000.SH,0.2709915877367156,-1.6394593315431263
2026-06-10,600001.SH,1.7479679637522305,0.5806717808971771
2026-06-10,600002.SH,1.5940297626557918,-0.0551403328210084
2026-06-10,600003.SH,-0.10335341582736501,0.30840962641700853
2026-06-10,600004.SH,-0.2415210220605113,-1.697684363841418
2026-06-10,600005.SH,-1.2608706340895501,-0.36511402472543003
2026-06-10,600006.SH,-0.6944580741815911,-0.5998571137315275
2026-06-10,600007.SH,0.4253583476127701,-0.8642121147366698
2026-06-10,600008.SH,0.39573076180964684,-2.25501500646246
2026-06-10,600009.SH,0.11023823117395956,-0.33487348213705126
2026-06-10,600010.SH,0.9948016575639254,0.8973042881661908
2026-06-10,600011.SH,-0.7723680130331807,0.3809977218637382
2026-06-10,600012.SH,-0.05607652018346502,-0.6009466096658063
2026-06-10,600013.SH,0.7312429884948122,-0.014875971650300183
2026-06-10,600014.SH,0.584145906227918,0.7568000802380088
2026-06-10,600015.SH,1.0709457757324194,-2.7604178626541933
2026-06-10,600016.SH,0.3970204067650606,-0.12453654680663752
2026-06-10,600017.SH,-0.3094025555968319,0.5432001471814378
2026-06-10,600018.SH,0.3621922602623995,0.6821286252341751
2026-06-10,600019.SH,-1.0025951963841089,1.7007302070100299
2026-06-11,600000.SH,0.9158328291770471,0.6191408790947098
2026-06-11,600001.SH,-0.6325529831782043,-0.3349027987134741
2026-06-11,600002.SH,-0.43917309547287997,0.49871570048060176
2026-06-11,600003.SH,1.2112369053763345,-0.8900602921208429
2026-06-11,600004.SH,2.238593389242513,-0.36171402567801186
2026-06-11,600005.SH,1.999008664227936,-1.0244155877878707
2026-06-11,600006.SH,0.06322301166060816,1.1317672163619168
2026-06-11,600007.SH,0.21885470706822427,-0.027083228066991226
2026-06-11,600008.SH,1.5334586622826605,-0.7393074876302995
2026-06-11,600009.SH,-0.12443480624463125,-0.3523717980651465
2026-06-11,600010.SH,-0.9763491371373664,-0.22172848072327495
2026-06-11,600011.SH,0.11687559743629844,0.7005197913250095
2026-06-11,600012.SH,0.45151678053213146,-1.595636178185236
2026-06-11,600013.SH,-0.8291496178182481,-1.037205841625419
2026-06-11,600014.SH,-1.6462311414991517,-0.3781072515574971
2026-06-11,600015.SH,-1.4367295145541013,2.5323058327678063
2026-06-11,600016.SH,0.665429284172329,0.9556788925319947
2026-06-11,600017.SH,-0.7583765163118437,-0.11145167913094357
2026-06-11,600018.SH,-0.14134709237111392,0.7119995824108395
2026-06-11,600019.SH,0.21255868433783848,2.057436169630336
2026-06-12,600000.SH,-0.5397780157316924,-0.23866056477176292
2026-06-12,600001.SH,-0.6124714434041737,0.5323742791050526
2026-06-12,600002.SH,-1.6827563908688876,0.708121821703462
2026-06-12,600003.SH,-0.02962731484932925,-1.1137688591720734
2026-06-12,600004.SH,1.8455337106233174,-0.20715878280324507
2026-06-12,600005.SH,1.9804950628846045,0.9182758409347652
2026-06-12,600006.SH,1.3218175965449428,0.26983762907210557
2026-06-12,600007.SH,0.7058016008515581,0.12195404350177193
2026-06-12,600008.SH,-0.6764801240799883,1.5540176686087332
2026-06-12,600009.SH,1.4427507882162613,-0.6777727596396438
2026-06-12,600010.SH,-0.056127554440968945,0.08274589510763317
2026-06-12,600011.SH,-0.06887550976307337,-0.5200586652550714
2026-06-12,600012.SH,-0.29122713183926474,1.4903082290762408
2026-06-12,600013.SH,0.09196189901829563,-1.9518603992765322
2026-06-12,600014.SH,-0.43521490158805637,-0.6701416954837595
2026-06-12,600015.SH,-0.08378216937310629,-0.5291569660279176
2026-06-12,600016.SH,-1.0845991087272615,0.66353962317159
2026-06-12,600017.SH,-0.3736637047405186,0.606275476109527
2026-06-12,600018.SH,2.280556469949822,1.3951942602387315
2026-06-12,600019.SH,-0.0695940279619468,-1.5740328423373253
2026-06-15,600000.SH,-0.08967541292646578,-1.4454782170733342
2026-06-15,600001.SH,-0.7182920859743898,-0.4130340877931743
2026-06-15,600002.SH,0.09211382792392302,0.14823063634199898
2026-06-15,600003.SH,-0.6411757672395606,-0.18575998595359344
2026-06-15,600004.SH,0.5516582517062987,-1.7739686948393945
2026-06-15,600005.SH,-0.7245418183888837,-0.46378629175999775
2026-06-15,600006.SH,-0.03850022510492524,0.7984376405061764
2026-06-15,600007.SH,0.9788391733621384,0.5558655119913222
2026-06-15,600008.SH,2.5716688829102927,-0.07874786152783442
2026-06-15,600009.SH,-1.0076431926306066,-0.8873698750982034
2026-06-15,600010.SH,-0.46450777008709926,0.6312163709522058
2026-06-15,600011.SH,-0.8398356977999346,-0.5789289812099466
2026-06-15,600012.SH,0.7843283217692749,-1.1692484024740184
2026-06-15,600013.SH,-1.1480993057175632,-0.8021862351617889
2026-06-15,600014.SH,-0.4843570455930865,1.4483452917741528
2026-06-15,600015.SH,-0.029601283237510274,0.22018003820169318
2026-06-15,600016.SH,-0.9786785394797441,1.1592470530477048
2026-06-15,600017.SH,-0.9573250423091814,-0.47933631330936793
2026-06-15,600018.SH,-0.47562288812186493,0.938149339185143
2026-06-15,600019.SH,-2.10044024033736,-0.6015040436180767
2026-06-16,600000.SH,1.1346305008337747,0.900023583773342
2026-06-16,600001.SH,2.3128213818798624,0.6991597361842888
2026-06-16,600002.SH,2.0222552842457637,0.1481783846143336
2026-06-16,600003.SH,-0.21918067777313757,0.06841056221032339
2026-06-16,600004.SH,0.7401991287406264,1.0362957693547372
2026-06-16,600005.SH,0.120997728500156,-0.4571067254765605
2026-06-16,600006.SH,0.10210589606928461,-0.7065340653585184
2026-06-16,600007.SH,1.5477570609378302,-0.18854986949598598
2026-06-16,600008.SH,-1.319179576184154,1.1890971885515316
2026-06-16,600009.SH,1.0552945974661148,-1.387112904264485
2026-06-16,600010.SH,-0.048975995155734274,1.1918299926140086
2026-06-16,600011.SH,1.4085406206041422,-0.639252854205514
2026-06-16,600012.SH,0.18723336889944325,-1.100743499724022
2026-06-16,600013.SH,-0.6726719945261853,1.2600618361423188
2026-06-16,600014.SH,0.27714037675138314,-0.09689009479619475
2026-06-16,600015.SH,0.7359670950296834,-1.3002343643849232
2026-06-16,600016.SH,0.0357636741111941,-0.3587330590564334
2026-06-16,600017.SH,0.4880382765565979,0.9310524308870369
2026-06-16,600018.SH,-0.521675175701983,1.192074192621773
2026-06-16,600019.SH,-2.133883900845073,-0.42709868192105066
2026-06-17,600000.SH,-0.9127678975553941,0.3588039528088937
2026-06-17,600001.SH,-1.567294355953092,0.3915930157503348
2026-06-17,600002.SH,-0.026707754798113225,-0.4206814067973341
2026-06-17,600003.SH,0.4968235216908353,2.0208894329971416
2026-06-17,600004.SH,1.0230259861312425,0.3710399612419042
2026-06-17,600005.SH,-0.14172786178901123,1.7769289229773846
2026-06-17,600006.SH,1.0478552084476458,0.9591389238981252
2026-06-17,600007.SH,0.017960975134801903,-0.6622748070560666
2026-06-17,600008.SH,-0.09328848097955465,-0.3821868156578954
2026-06-17,600009.SH,0.5735629478577897,0.43610206735723056
2026-06-17,600010.SH,1.0583927761257572,0.06117253183875087
2026-06-17,600011.SH,-0.34143445445859266,0.04946114175893247
2026-06-17,600012.SH,-0.2437616219559586,-0.28620495437455035
2026-06-17,600013.SH,-0.16083140469983928,-1.808476355740995
2026-06-17,600014.SH,0.08276912699183876,-0.22543264342069147
2026-06-17,600015.SH,-0.9004082096051503,-2.2181214639227598
2026-06-17,600016.SH,1.0280060600662873,0.3718195687849371
2026-06-17,600017.SH,-0.4004096317783333,-0.726057787427706
2026-06-17,600018.SH,0.4624434567778641,-0.7154167261721429
2026-06-17,600019.SH,-0.8254725722239247,-0.21930379562997881
2026-06-18,600000.SH,0.8646525704751467,-1.1068074157420604
2026-06-18,600001.SH,-0.3738146603894485,-0.2695651640091679
2026-06-18,600002.SH,-1.1177634143727924,-0.22708709133068325
2026-06-18,600003.SH,-1.549744823262707,0.16612417314262437
2026-06-18,600004.SH,-0.6989901269101042,0.2714485686748367
2026-06-18,600005.SH,-2.230528902271529,-0.21361201462544818
2026-06-18,600006.SH,0.7498198819099152,1.1368863187699414
2026-06-18,600007.SH,-0.6300306998045586,-2.1393761696371945
2026-06-18,600008.SH,0.48129366424513825,-0.0001645139169606655
2026-06-18,600009.SH,1.8683248876013339,-0.7145844117153977
2026-06-18,600010.SH,1.172995707132864,0.13251343514348632
2026-06-18,600011.SH,-1.1511348379469908,0.22075983794627882
2026-06-18,600012.SH,0.8692489864766937,-0.911828876494789
2026-06-18,600013.SH,1.1578570275164373,-0.6409489965354924
2026-06-18,600014.SH,-0.7463565180960922,0.7925867232518442
2026-06-18,600015.SH,-0.9532969230720043,0.34905626865098566
2026-06-18,600016.SH,-0.1096918973385416,-0.6802484366024778
2026-06-18,600017.SH,-1.6014233495161816,2.0398909593419425
2026-06-18,600018.SH,1.470734949301553,2.309177648495082
2026-06-18,600019.SH,-2.4053637930304905,-1.4624624789603549
2026-06-19,600000.SH,-0.7622552815679994,0.4373105333753307
2026-06-19,600001.SH,1.7786335355666851,1.0467243315836225
2026-06-19,600002.SH,0.3185114087343339,-0.4904835016266552
2026-06-19,600003.SH,0.004118692634058828,-0.8213520301050313
2026-06-19,600004.SH,1.0560625611935577,-1.6407106159316551
2026-06-19,600005.SH,2.4527411254301583,-0.9262044968028467
2026-06-19,600006.SH,1.2965732775797387,0.5364408345765945
2026-06-19,600007.SH,0.139415254770579,0.045647041823202894
2026-06-19,600008.SH,0.3546881759848233,-1.0154339949061588
2026-06-19,600009.SH,0.6170797910982172,-0.3727674764848574
2026-06-19,600010.SH,-0.6126984965101239,0.0314729477902652
2026-06-19,600011.SH,-1.0587194727174403,0.5036789316089304
2026-06-19,600012.SH,0.05244908348938066,-0.5933943528385258
2026-06-19,600013.SH,-0.9472112294631205,-0.2504400576578742
2026-06-19,600014.SH,-0.06146241903506856,-1.818434733340209
2026-06-19,600015.SH,0.0961230399920905,-1.1513858022379435
2026-06-19,600016.SH,2.341037321882936,1.6177156581788448
2026-06-19,600017.SH,-0.8510499946565668,-2.1881406726948454
2026-06-19,600018.SH,-0.1217889319709347,-0.33780255263402675
2026-06-19,600019.SH,-0.1643028895845328,0.21919822934425529
2026-06-22,600000.SH,-1.1971096894149784,0.9112608549019698
2026-06-22,600001.SH,1.305270723485468,-0.36021397218550477
2026-06-22,600002.SH,0.2266595734584829,-0.92574702996371
2026-06-22,600003.SH,-1.5201744315757593,1.4442989994390623
2026-06-22,600004.SH,0.6536321660301218,0.6660043098063377
2026-06-22,600005.SH,1.2603748740788823,0.21925378420038097
2026-06-22,600006.SH,-0.359874557435862,0.9267090914598398
2026-06-22,600007.SH,-0.6759908391368861,1.0625342393353856
2026-06-22,600008.SH,-0.3373777124849492,0.3410358109726957
2026-06-22,600009.SH,0.28460651025417144,-2.457661418894294
2026-06-22,600010.SH,0.639970150256371,-0.6755894506677215
2026-06-22,600011.SH,1.1822168380402336,-0.4565791295783091
2026-06-22,600012.SH,1.2124782059131658,-0.9842008951131349
2026-06-22,600013.SH,1.1854038482269786,0.19867743392031523
2026-06-22,600014.SH,1.361921431780073,1.1922021328513417
2026-06-22,600015.SH,0.6613877898003535,-0.48490558520706833
2026-06-22,600016.SH,-1.5309066043319859,-1.1348326696708735
2026-06-22,600017.SH,-0.13096422951361827,2.0280348109104995
2026-06-22,600018.SH,0.31392051262338433,-0.4514376060975332
2026-06-22,600019.SH,-0.38312626500769986,-1.232964924713251
2026-06-23,600000.SH,0.0851677199461466,1.5539760815691257
2026-06-23,600001.SH,0.17526095189885732,0.2872682859036707
2026-06-23,600002.SH,-0.5307436711234165,0.25769587977073977
2026-06-23,600003.SH,-0.03262829758865476,-1.412684089629386
2026-06-23,600004.SH,1.6093200620023946,1.4311466965234902
2026-06-23,600005.SH,-1.7021383108256534,1.8070769951881158
2026-06-23,600006.SH,0.258488139526861,0.02857504312397509
2026-06-23,600007.SH,-0.9069528059807551,-0.2197570482201158
2026-06-23,600008.SH,0.18703708280488074,-1.6190497158096595
2026-06-23,600009.SH,0.8398557752082007,0.8833210589564918
2026-06-23,600010.SH,-0.05761018045769089,2.7022793256924214
2026-06-23,600011.SH,0.7729869198484017,0.7171130747864916
2026-06-23,600012.SH,-1.5898394013841861,1.2637035181531975
2026-06-23,600013.SH,1.1069891126654727,0.542087293708166
2026-06-23,600014.SH,-0.6031292426481158,-0.9850158865687554
2026-06-23,600015.SH,0.6224080697923652,1.3366726310198633
2026-06-23,600016.SH,0.18244809597646958,-1.2345748994697192
2026-06-23,600017.SH,-2.585562179123786,-0.21066490566304208
2026-06-23,600018.SH,-0.7560641214702215,0.2788517450025256
2026-06-23,600019.SH,0.22050836793540218,0.8829096607766574
2026-06-24,600000.SH,1.5804055858131327,-1.2024620437425992
2026-06-24,600001.SH,-2.190782661253991,-0.17731280686363585
2026-06-24,600002.SH,2.6133213455642696,-2.2027691137666046
2026-06-24,600003.SH,-1.1271363310292688,-1.702012389403535
2026-06-24,600004.SH,0.9569708708011316,0.09193878115026889
2026-06-24,600005.SH,1.2341980705343905,-0.991398465768181
2026-06-24,600006.SH,0.9830173001338016,-0.16444685545475027
2026-06-24,600007.SH,0.14961847956037583,-0.10899975140135905
2026-06-24,600008.SH,-1.1614176626879231,1.9307270485184007
2026-06-24,600009.SH,0.6265587879860715,1.297626569750945
2026-06-24,600010.SH,-0.7152331767755107,-0.04487258416282581
2026-06-24,600011.SH,-2.5226949434372874,1.2088995341693431
2026-06-24,600012.SH,2.8288986337162725,-0.7797131446903424
2026-06-24,600013.SH,0.7081020219606693,-0.33689702409487016
2026-06-24,600014.SH,1.8180771284865394,0.9102243101173967
2026-06-24,600015.SH,-0.9116228074944426,-1.2416605775709948
2026-06-24,600016.SH,1.4675028234118994,-0.2789807283002251
2026-06-24,600017.SH,1.5898691581489963,-1.3208458600880442
2026-06-24,600018.SH,1.5545495245011742,0.11747240782797058
2026-06-24,600019.SH,-0.0212063332121524,1.6325157555894336
2026-06-25,600000.SH,-0.21449945225320038,-0.4873658684579376
2026-06-25,600001.SH,0.10222080329493188,0.753608210927443
2026-06-25,600002.SH,-1.4832864375412333,0.6523445544165802
2026-06-25,600003.SH,-0.681493982666794,-0.5774256966270559
2026-06-25,600004.SH,0.46796128274761895,-0.907102803839221
2026-06-25,600005.SH,0.2226961699555749,0.2823373345183147
2026-06-25,600006.SH,1.1992385100066276,-0.10001541175059649
2026-06-25,600007.SH,0.07975025742709378,1.0282824624497804
2026-06-25,600008.SH,2.3492216858979997,2.655293570613392
2026-06-25,600009.SH,-0.7157315571686473,0.8429244344247891
2026-06-25,600010.SH,0.2593323919535436,-0.034730271064206376
2026-06-25,600011.SH,-1.916317895933467,-0.17204397087905782
2026-06-25,600012.SH,-1.2531331287645449,-0.8566941204641656
2026-06-25,600013.SH,1.3285259609313695,-0.9066727843825847
2026-06-25,600014.SH,-0.9428027674786568,-1.003415510501075
2026-06-25,600015.SH,0.5306751740014318,-0.39533517140537894
2026-06-25,600016.SH,-0.06177085735139875,-0.42714344576083985
2026-06-25,600017.SH,-1.0445489576875715,0.7437307065618273
2026-06-25,600018.SH,-0.34824927418715956,-0.39899901500045487
2026-06-25,600019.SH,-0.5142336346467203,-0.1974497164360777
2026-06-26,600000.SH,0.16709499277851292,0.11919692046819659
2026-06-26,600001.SH,1.5019546519282645,1.5847309175915665
2026-06-26,600002.SH,-0.2020985448325452,0.33260737411589053
2026-06-26,600003.SH,-0.42926303302657054,-0.90706467160641
2026-06-26,600004.SH,0.11797722239794746,-0.06816737185530974
2026-06-26,600005.SH,-0.45675534800482764,1.2641284304472291
2026-06-26,600006.SH,1.5891687302935997,0.9675052248511342
2026-06-26,600007.SH,-0.931847773671157,0.0009115320758069846
2026-06-26,600008.SH,0.8969312703305735,0.05014367071243192
2026-06-26,600009.SH,-1.286683799566433,-0.11570044011517851
2026-06-26,600010.SH,0.6875724027218497,-0.5946671712463415
2026-06-26,600011.SH,-0.10779946957536914,1.9858797493751439
2026-06-26,600012.SH,-2.65516197132188,0.007393170164879609
2026-06-26,600013.SH,-0.006143153353732409,-1.1629091187923692
2026-06-26,600014.SH,-1.0967837412742523,-0.49041754861728876
2026-06-26,600015.SH,-0.45678151259372246,0.7468198607642406
2026-06-26,600016.SH,1.581551798649239,0.6595594318782978
2026-06-26,600017.SH,-1.1485810870406674,-0.14099903467320576
2026-06-26,600018.SH,-1.0899504257265902,-0.6872569566347936
2026-06-26,600019.SH,1.4808828568718004,0.024582120939776186
