trade_date,ts_code,factor_value,forward_return,forward_return_1d,forward_return_2d,forward_return_3d,forward_return_5d,forward_return_10d,forward_return_20d,is_pool_all_a,is_pool_hs300,is_pool_zz500,is_pool_zz1000,is_pool_zz2000,stock_pool_memberships,primary_stock_pool
2026-01-02,000027.SZ,-0.6216209701598496,-0.01330609645873535,-0.01330609645873535,-0.003989836831379805,-0.006711873228505277,0.01871030114852454,-0.042377404093486566,-0.007480310084223886,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000028.SZ,-0.9062607540602279,-0.014317035850220742,-0.014317035850220742,-0.025079685773791223,-0.018831536544758512,-0.027280459226011237,-0.0029153198010887314,0.002560541656026367,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000029.SZ,1.8024417913981263,0.02819377536306611,0.02819377536306611,0.040304606659302314,0.026995548310955086,-0.015044087081344942,0.01974659678883433,0.005165156318068576,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000030.SZ,-1.1423239120484776,-0.00594989123729399,-0.00594989123729399,-0.0023342632455867584,0.01392986747369392,-0.0002479186396804017,-0.02278286755213398,0.009252379617108905,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000031.SZ,-1.9911370455332205,0.003525859396412555,0.003525859396412555,0.004333910858439774,0.011634406745936465,-0.005726153586759637,0.008401400501084467,0.022616917647221523,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000032.SZ,0.22634666946082466,-0.02306808578860151,-0.02306808578860151,-0.014581866030628719,-0.014567143000273968,-0.031046084212582876,0.00824744733424963,0.0304346871005385,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000033.SZ,0.9772967604176296,0.01231275295444205,0.01231275295444205,0.003997476960788425,0.0024757367748886906,-0.007086704518188299,-0.010239149359511333,0.017966358066283335,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000034.SZ,-1.465935570017209,-0.04990272189639165,-0.04990272189639165,-0.03509485283865703,-0.03834390208358519,-0.027582459122454044,-0.032411568757409456,-0.020468034652511232,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000035.SZ,-0.7188586648913587,0.0008198279779256263,0.0008198279779256263,-0.0031129019981196854,-0.002093599304673971,-0.00964085836555945,-0.02580831851304607,-0.02747881602995956,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000036.SZ,1.3837096770595942,0.0034050226363493384,0.0034050226363493384,-0.011801692774919529,0.0053337936568820955,0.0059960806088502575,0.005003430537438107,0.017177372081604452,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000037.SZ,-0.6550641629139352,0.01734316596070574,0.01734316596070574,0.009310556229960958,0.027844634038116763,0.02652302137986326,0.027792181267722958,0.005922442620944818,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000038.SZ,0.11260241558689581,-0.01774662192449123,-0.01774662192449123,-0.026417029375734112,-0.01724830886744792,-0.004646188102483938,0.011272309849668061,0.004309017200002267,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000039.SZ,-0.16323138629391865,-0.01116481005044565,-0.01116481005044565,-0.005833363454338964,-0.0168881211109687,-0.03425222971277761,-0.018501252639460182,-0.002825437879792467,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000040.SZ,-0.7196690717026433,-0.054371019757750244,-0.054371019757750244,-0.0520641427719952,-0.0313403736996185,-0.0169116814547612,-0.01220022602219629,0.005881608662609589,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000041.SZ,-1.0163998384150397,-0.017497643987911315,-0.017497643987911315,-0.024304233266881317,0.0011262957105665425,-0.0273640771476581,-0.01990208428131245,-0.02249473587521302,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000042.SZ,-0.9638655542457155,0.0030345444202026055,0.0030345444202026055,-0.004714317716476429,-0.01699990138827489,0.011433227177373731,0.006733558079420113,0.015763928490676548,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000043.SZ,0.19139536973173651,0.015120265602535555,0.015120265602535555,0.004722625321846051,0.0011737516251025051,0.02554370540422602,0.028054416177471293,-0.005794109159045756,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000044.SZ,-1.6893279230899474,-0.024331259100517613,-0.024331259100517613,-0.022957953084450256,-0.03653673344184809,-0.01823934418231276,-0.0108439447340516,-0.01992812558348686,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000045.SZ,-1.23743403473878,-0.019339778103505744,-0.019339778103505744,-0.017253425430595583,-0.01308329151634688,-0.023613126599222847,0.02229645305783344,-0.009355082341740746,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000046.SZ,1.187496131145429,0.011072537458756622,0.011072537458756622,0.004192451942130949,0.011011863624272256,0.0026156243376564987,-0.023471708558709475,-0.001148908180736279,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000047.SZ,0.0540407328196781,0.003962508575297686,0.003962508575297686,-0.005038770137247243,0.01989721532873928,-0.0020771796275588046,-0.028069855353090086,-0.011174142704892321,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000048.SZ,1.0654395458086803,-0.0038998997389168844,-0.0038998997389168844,0.0027814382543509424,-0.014302208993480905,-0.02072421935493468,0.0234433648594133,0.00585099362683014,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000049.SZ,0.039639857170176054,-0.01607398240483299,-0.01607398240483299,-0.029290123455083777,-0.015982266699441708,-0.023361342876862597,0.031132475392247706,-0.025393225611539467,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000050.SZ,1.0193968969003662,-0.028527909877735663,-0.028527909877735663,-0.018662727887968952,-0.02179312759994027,-0.019155195421158816,-0.0018817779337866585,0.04065686849146118,True,True,False,False,False,全A股|沪深300,沪深300
2026-01-02,000051.SZ,0.9900467670144542,-0.012516766206081699,-0.012516766206081699,-0.03464489893327734,-0.007882390883662698,-0.0023487669323390943,-0.03696896310521303,0.015749612328929952,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000052.SZ,-1.7028143017923552,-0.02868512838740149,-0.02868512838740149,-0.026364386677440777,-0.005773149032918876,-0.003101321452579053,-0.010883657295841962,0.0472336966931668,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000053.SZ,0.23849419014356818,0.011796556596816232,0.011796556596816232,0.025054345786448225,0.013913316325614027,-0.009079667857562219,-0.02593711590267912,-0.001149036211071689,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000054.SZ,-2.5912197877259286,-0.022522761877353144,-0.022522761877353144,-0.020328115420733654,-0.030355124719558008,0.01264214379293458,-0.012288786649654673,-0.026809401765998334,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000055.SZ,-0.02579630365444448,-0.02344083860777908,-0.02344083860777908,-0.02887542791403436,0.0018116441042723488,-0.02930942681870019,0.014778260228976239,0.014138954847189428,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000056.SZ,-1.5420018632506105,-0.01178350842369586,-0.01178350842369586,-0.008880060491632445,0.006670928128737125,-0.010886836767598381,-0.010658120808176581,-0.007525008206263351,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000057.SZ,0.298425996456391,0.00531347087803194,0.00531347087803194,-0.018336585956293512,0.0008743007888015221,0.01217614486134081,-0.015052365371039628,-0.01025231955191571,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000058.SZ,-0.7440506849174157,-0.0023086771398348176,-0.0023086771398348176,0.013302624760745419,0.028420584602760996,-0.022736741379596543,0.00047492883887239874,0.002782030138200508,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000059.SZ,0.040691506248903775,0.010236628969797108,0.010236628969797108,0.0011288926171573272,-0.012665676888985393,-0.011161087307390058,-0.010039889756684014,-0.005737421468747742,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000060.SZ,-1.5295067379721359,-0.028705419504064605,-0.028705419504064605,-0.02938814876491995,-0.019377347345645383,-0.00015460736256518726,0.0006302048514570087,-0.0169421584482635,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000061.SZ,1.5673274361127634,0.017163177066069926,0.017163177066069926,-0.0024418638298787793,0.009160374441689899,0.013929800913069001,0.029124912951144902,0.0186524352049291,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000062.SZ,0.5692701243496406,0.019023630755731352,0.019023630755731352,0.023681913498893196,0.01297235542561066,0.03315917584056088,0.02197183868911676,-0.02456012282856055,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000063.SZ,1.3320339704072968,0.03469008527279202,0.03469008527279202,0.04956208813509463,0.018464608483600833,0.0322945363152551,-0.007478501446262997,0.0020270084234612156,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000064.SZ,-1.4047399562167708,-0.04596130767547857,-0.04596130767547857,-0.031274953952262353,-0.04359225324697405,-0.007493206803352042,-0.010743629216316261,-0.001960058601197654,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000065.SZ,0.751917112603792,-0.028152574480900944,-0.028152574480900944,-0.03268921047880357,-0.014613628889756775,-0.021888431211203832,0.013762047299899802,0.010082173340791372,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000066.SZ,1.811875302370915,0.050113699989876095,0.050113699989876095,0.043055804118073616,0.021801531100831384,0.02528268327046684,-0.0020073052302331234,-0.010232393840053412,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000067.SZ,-0.6346591387231093,-0.02997952001042499,-0.02997952001042499,-0.025965515696182072,-0.030114716490816075,-0.006290652040237519,-0.01751477688012665,-0.0371490017129975,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000068.SZ,0.4846393687660415,-0.002291079692950648,-0.002291079692950648,-0.020122139644409415,-0.0038463847131935177,0.014819889749077726,0.016134397731879177,-0.02459879649126896,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000069.SZ,0.09027557482066788,0.006015140266570056,0.006015140266570056,0.002546047268860517,-0.007142182679597195,-0.008061057071236244,0.0061663089518297,-0.02440814275199829,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000070.SZ,1.0953471187820898,0.023714571362964454,0.023714571362964454,0.01592656316264502,0.031499495864116926,0.013287126690660461,0.009342881235260562,0.01169093528217119,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000071.SZ,0.7463542257894015,0.0035345541841955534,0.0035345541841955534,0.024319888946533003,0.013140110469455233,0.012091819465649589,0.02248376391568137,-0.007610830201875468,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000072.SZ,-0.4577467683806243,0.02510649698747569,0.02510649698747569,0.02210123308723575,0.016693622011462052,0.012533941552714672,0.003232464102337048,0.031462379179965895,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000073.SZ,-0.3712278823823821,-0.02848215324342106,-0.02848215324342106,-0.017506342444993828,-0.021073867822366362,-0.0031316163502115007,-0.016494249390833226,-0.0052790654534016395,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000074.SZ,-0.22313804367336892,0.010020122404198173,0.010020122404198173,0.0033247265227478954,0.0035079614763889526,-0.007693850139817771,-0.014383804064007156,-0.023397959709212462,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000075.SZ,-0.13450805678635294,0.009617232995166772,0.009617232995166772,0.0003302554155475215,0.003322088601997377,0.003246396239012992,0.020147293317105512,-0.0408220390225785,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000076.SZ,0.6114287022049288,0.007726820704921472,0.007726820704921472,-0.0008971738992378164,-0.01799013308435003,0.011913195893018027,-0.01164028298133016,0.012208838771080921,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000077.SZ,0.19505096162574784,0.017444200458295502,0.017444200458295502,0.011775475761780639,0.01691222428000794,0.0023570201535778983,0.0051291074119025224,0.012525473890647143,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000078.SZ,-0.2575509195778717,0.008231379764033172,0.008231379764033172,0.010043155554729465,-0.007239380899431052,0.014249141479949008,-0.00519649103285871,0.014720607614464611,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000079.SZ,0.5862148746953925,-0.0005599553871400405,-0.0005599553871400405,0.0068820421302037815,-5.7874300370711344e-05,-0.012236799609341526,-0.018985431524122843,0.006173516127673602,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000080.SZ,-0.271112443301633,-0.03220529599593781,-0.03220529599593781,-0.03655472677849109,-0.007176780372436601,-0.0030280003843257165,-0.008476365451176408,0.013185437564894913,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000081.SZ,1.3418235449019615,-0.010477569990468592,-0.010477569990468592,0.003380772819043391,-0.039569752833771454,-0.003920229625685091,-0.010380632792818416,0.027994632727190084,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000082.SZ,-1.55069191458892,-0.010534189377062598,-0.010534189377062598,-0.024349186385150264,-0.026281901692440515,-0.0069588246918255246,-0.0037992072002933763,-0.01981730087957173,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000083.SZ,-0.9358056348267354,0.004802071823864464,0.004802071823864464,-0.013839240881120662,0.024917449634768506,0.01197962893648284,0.0021645997013644168,0.013042176095933536,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000084.SZ,0.21963290177531059,-0.01647080790540544,-0.01647080790540544,-0.019199230636259727,-0.0009271256235014024,-0.0028178645817216767,0.011000457811942206,0.02681805188309685,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000085.SZ,0.8566111089735813,-0.017346588358721993,-0.017346588358721993,-0.0312940787929314,-0.019748480282261918,-0.003545539170221254,0.0246684961470855,-0.023824346977819245,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000086.SZ,-1.4977192539257793,-0.01539304867435819,-0.01539304867435819,0.001325574209244269,0.0027232757858844728,-0.011622236223006576,-0.011896181284239655,0.008552284797804939,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000087.SZ,-2.105056838368152,-0.021267356660693106,-0.021267356660693106,-0.01791601573435386,0.0035011455953084664,-0.0028701861999589923,-0.005979624248063134,0.0092807507503437,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000088.SZ,-0.5576909290029144,-0.008271678961529501,-0.008271678961529501,-0.007666687117297606,-0.013025385977070907,-0.0162778237525198,0.03190516096154689,-0.017967047699185654,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000089.SZ,-0.3856814859021371,-0.050488763317032115,-0.050488763317032115,-0.042169249175953584,-0.04648621057321357,-0.02426610807668704,-0.019798402877032766,-0.01502384005312989,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000090.SZ,-0.44087941707649003,-0.012558487466693267,-0.012558487466693267,-0.02392428207656224,-0.009261494093649923,-0.01861150068230872,0.02413139266729511,-0.018972205317493926,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000091.SZ,-0.9188670419160531,-0.00948872233294981,-0.00948872233294981,-0.01446497037710715,0.005859949606603075,-0.017471732943002746,0.020501650475316123,-0.02113515169389019,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000092.SZ,-0.4063622746951138,-0.045075338269180976,-0.045075338269180976,-0.040893889768202775,-0.06715589183886644,-0.026981520809412136,-0.013968265080128599,0.03497538238622159,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000093.SZ,0.6744968972311217,0.020622993735891215,0.020622993735891215,0.015830405655223565,-0.00045163879802186634,0.007115434028275641,-0.00691804380689531,-0.01385922584974374,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000094.SZ,0.3365016448318856,0.005682751349518281,0.005682751349518281,0.002987910509721502,-0.018382268245128147,0.016182596611268096,0.0012636029815084459,-0.0028401291365522724,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000095.SZ,-0.4842895806346626,-0.022547502852211174,-0.022547502852211174,-0.03775975793584008,-0.009358809805834128,-0.007432610895404422,-0.0016927605795795274,-0.04525684912367453,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000096.SZ,0.8420434021176448,0.0007282545501484695,0.0007282545501484695,-0.002225848308500982,-0.02191352249738767,0.006937506863470536,-0.02779721436482403,0.008692540755850284,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000097.SZ,0.9382204140303245,0.029711829608418446,0.029711829608418446,0.027988177765633795,0.022263182970712767,0.006602946759786605,0.005230204187050941,0.0215151976791083,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000098.SZ,-1.9623960044200552,-0.010684218666091407,-0.010684218666091407,-0.028291397035732826,-0.01158357675589366,-0.04063823821273811,0.01400499970150494,-0.03811379530859472,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000099.SZ,0.6409810479382533,0.01621179565609221,0.01621179565609221,0.011872224588671116,0.006611060991365526,-0.007286521030640527,0.0246695231032427,0.029002481961992656,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000100.SZ,-0.40456019274940985,0.0008597038628301943,0.0008597038628301943,-0.020753812116486563,0.015253434653900761,0.0022705308834052446,-0.0023281900413042425,0.017387437703506762,True,False,True,False,False,全A股|中证500,中证500
2026-01-02,000101.SZ,0.4628671846795624,-0.01676371688267996,-0.01676371688267996,-0.007231599811019596,-0.0016555995847681443,-0.00932445050258238,-0.012863588684328346,-0.0258710772680118,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000102.SZ,1.4481762399928921,0.009718645333790556,0.009718645333790556,0.018843727755634032,-0.0011742882304857129,-0.011220539912006042,0.004707840628732507,0.02672083092357921,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000103.SZ,-0.04829376634970815,0.0033967310685318742,0.0033967310685318742,-0.00038621240626510915,0.009422597823298146,-0.010010753955348164,0.018101627849976928,0.017754948517340753,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000104.SZ,1.7040966297148636,0.029163154991980307,0.029163154991980307,0.031100650781484142,0.013831170011904325,0.009338618803614546,-0.01262551740531835,-0.013411507239411815,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000105.SZ,-0.7178539181142473,-0.03660232417110991,-0.03660232417110991,-0.0332822388401316,-0.011694620959519734,-0.020338217808020913,-0.0043253541841943265,0.007077133874416786,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000106.SZ,0.05618196505715814,-0.018574106142547345,-0.018574106142547345,-0.015690582665346255,-0.007800741718206101,-0.01465716704276071,-0.017570368320617764,0.01219587702738644,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000107.SZ,-0.44597826430682225,0.017126345292906783,0.017126345292906783,0.013982379885372261,0.00783289107006195,0.01748425401598519,0.009844464270588792,-0.009119500160683379,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000108.SZ,0.7006110723555635,-0.013505832528389333,-0.013505832528389333,-0.016919862543257145,-0.016288300671835742,-0.0034112355190831275,-0.0319362801416366,0.003532599179047482,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000109.SZ,1.1915858524337188,-0.009619369691207911,-0.009619369691207911,-0.007492348050973745,-0.017662132605274668,0.005919197250159992,-0.020495973992691097,-0.014537972933337287,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000110.SZ,-1.1062679528316983,0.009149095473964471,0.009149095473964471,0.0158646148659211,0.0017348207809751827,-0.0018281060028680672,-0.015065224413229338,0.017347806610514622,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000111.SZ,0.8635277135044738,0.02688000969188474,0.02688000969188474,0.024249318702122952,0.026871728462353483,-0.006161942377364539,0.029482854886205244,-0.02208714158433254,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000112.SZ,0.25032840498035447,0.026809167840459894,0.026809167840459894,0.018511482064831948,0.010891035364374925,-0.017765063408610143,-0.00605109294859513,-0.005522337352631367,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000113.SZ,-0.5372177445239841,-0.015969968943409317,-0.015969968943409317,-0.020503444503886428,-0.008690721429641952,0.007575380227530357,-0.030867645424765507,0.03691208843562484,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000114.SZ,-0.40989247280953467,-0.001596769802345327,-0.001596769802345327,-0.017734210863399318,-0.012833056793662123,-0.0023556896809297655,-0.017053732078175805,0.012624216695328766,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000115.SZ,0.7091430239642499,0.012804333116285836,0.012804333116285836,0.023440177574441202,0.03570355615400228,-0.008278312417768097,-0.021438545031277276,-0.0181514641629337,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000116.SZ,-0.9722842717410147,0.027383608454374223,0.027383608454374223,0.017963854049180494,0.017138495790733867,0.01570781647455751,0.023405376109709712,0.01528492884242601,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000117.SZ,1.2709200402862726,0.026619171831522168,0.026619171831522168,0.0043501154773451685,0.006986485881074124,0.020363819270701397,0.0017749627206861155,0.01452026937353501,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000118.SZ,-0.8341856328262681,-0.0021845693649093657,-0.0021845693649093657,0.007091124649860274,0.014711910079056732,0.010879745477389655,-0.0096469305280778,-0.0016772375213404927,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000119.SZ,0.6878903270093105,0.0059923359218252165,0.0059923359218252165,0.001330393644723992,0.007501423252009944,-0.01755935159510414,0.01680025233405652,0.022852962236011846,True,False,False,True,False,全A股|中证1000,中证1000
2026-01-02,000120.SZ,-1.392844541477866,0.012967175981467832,0.012967175981467832,0.014243420728129168,-0.001828822395867475,0.009838320026042978,0.030969090939334608,-0.03152540727443188,True,False,False,True,False,全A股|中证1000,中证1000
